"SFG_L","SFG_PFC_L","SFG_pole_L","MFG_L","MFG_DPFC_L","IFG_opercularis_L","IFG_orbitalis_L","IFG_triangularis_L","LFOG_L","MFOG_L","PoCG_L","PrCG_L","SPG_L","SMG_L","AG_L","PrCu_L","STG_L","STG_L_pole","MTG_L","MTG_L_pole","ITG_L","PHG_L","ENT_L","FuG_L","Cu_L","LG_L","rostral_ACC_L","subcallosal_ACC_L","subgenual_ACC_L","dorsal_ACC_L","PCC_L","Ins_L","Amyg_L","Hippo_L","PIns_L","PSTG_L","PSMG_L","PSIG_L"
1.6999684588208033,-2.582628964036102,-0.17839606082252144,6.232870238800379,-2.1305220680215684,16.1084543519415,-8.979511593644185,3.596646714711832,-8.305456891933199,0.420884553248039,9.027246819578027,21.514494985545213,4.727075703898247,16.668060820521386,2.3841168988281405,4.342374083974758,0.10586929798542363,-15.657216805676791,-4.836292904845152,-12.579652013616093,-1.6935657425889559,-1.4990200398087101,0.9082680792534927,-2.9200171483645807,-10.604134034877667,-7.233837654825687,-0.6436484867344913,0.15400052942126152,0.0,4.724970041879321,3.5197731321001138,6.412812982827905,0.1589214214354447,2.291845838298557,22.91499849412317,8.322870599086471,-1.8492529224569652,-8.04664124179876
1.1161203035810578,-1.0681697689543765,-0.05909418511551188,7.915205705271917,-1.0861713011990284,12.74196999509962,-0.41489441553101275,5.977008613462925,-1.501144085497597,-0.13880517481964205,4.409421997738396,9.523290032957561,3.4869802308419153,10.407130222492192,3.863925163965452,1.6963871782075033,3.598267947752822,-2.978888158090883,-6.831204451216296,-5.33576739675922,-1.7142288521541666,-1.2048172072578625,-0.46871979173556977,0.8474175815290125,-2.935520092065815,-2.803402963287973,-0.5047731217747888,0.06514069202280501,0.0,1.963184469361163,1.4746424928160258,2.2775884574183984,-6.5009645460917715,2.061896301499052,4.923347499340033,9.344787605081843,2.743676052580996,-3.5825522262507343
4.382626857019325,-0.38010854041684794,0.0,4.9675947179796385,-0.9193484249528932,11.551229456746514,2.067388249262322,4.64873424334643,-0.649929998452398,1.1376212177442218,10.134549016223076,17.793623632670183,2.4813326602726358,11.721662043440523,3.8060566364118977,1.2076439012442863,4.663822864996868,-10.417528345285525,-12.976556500698539,-14.048627545929268,-3.1217553687119306,-2.0680253021816632,-0.9418617423611193,-0.49269199253115065,-6.264522062478679,-4.085489931287432,-2.163973527841205,0.08935623048395752,0.0,1.625762259261242,1.4701086285151341,8.552067329577312,-2.3027330363079104,3.8838757952994776,16.18006282711644,10.380892232185703,5.108764759673012,-8.05800296993786
5.186022465250279,-7.463436297172844,-0.31575791801617337,-3.4906057187107002,-14.459807888802533,15.630983514353913,0.8708053300101364,-1.2283698821316966,-2.39662998505036,5.494321154528924,8.497437362392986,21.096325424140293,5.105959827023948,16.277329318628283,6.89644053343192,1.1171844790422631,2.8469042897300434,-15.963930676967847,-8.72069440645194,-21.417435932606136,-2.4675435871630866,-2.129911405321991,2.643720395324408,1.0379203597292155,2.889064525346054,-4.153829172786847,-9.884411398811116,0.3165527399666266,0.0,6.11132341290311,6.144923893858701,6.007755433488172,4.345551721850107,14.543119061474163,16.513876343672216,11.14756030399894,7.659646571979349,-28.227019623158487
4.026792012380729,-3.530676085267839,-0.2594945161826879,0.29711697922937774,-5.631661165804361,19.147884059416082,-1.1901165269363903,4.701260371257984,-7.56843264259439,-1.0389572560312774,1.8499730031856736,12.767018306850577,8.240919238599039,7.8915100941990435,1.8603511558162462,5.241579575345411,4.405164836425047,-12.177427232893901,-11.648487797405497,-11.538092980826839,-3.283446578853219,0.5103761718978022,3.5532161821880712,-1.6667621411802058,-9.475200863567597,-8.221517943365624,1.2883824048966195,0.1755281970002563,0.0,7.6171389436063075,3.4617568198878717,12.863321029926047,-4.309859877820749,2.757371089082967,11.325768092230179,13.063244205709752,13.236328887239795,-14.322254394131827
-0.6555595222959478,-5.845790464249368,-0.22517263658899594,3.4759557362724434,-3.4332449794231903,18.10061772909251,-8.363810948136436,3.6741632014472465,-5.985393580270762,-0.29635531834340584,10.121053033728876,17.477802419036912,8.438175955593959,21.06747728668372,1.9107894484692651,0.786161995179283,-4.891758314828523,-17.827505635679568,-6.381746935952536,-9.259186682285415,0.1841389849280243,0.4552521190451649,2.9362858117986304,-0.6375394184747233,-7.413453722869712,-5.254819739349468,-4.989654133607938,0.14299005097254297,0.0,2.877460000201409,1.8639626485490466,6.550945435427375,-3.2165502867732223,6.083547498658749,19.545418904167484,6.864352658596349,-1.8948950711131394,-9.60397121059127
2.123074296730029,-1.8139847959662612,-0.14370187652568248,3.4089054776162593,-4.325057012263407,18.36436482873333,-1.0353381964861887,9.791845376694441,-3.1708146142510585,2.396807722366893,5.366384483765153,18.21611860346592,3.2682473451803737,12.768205329721797,-3.014937781648391,3.769760719534421,-0.08551092024262096,-15.201609671239645,-8.080499132882546,-17.25404370791862,-4.956673565619906,-2.18295148731924,-0.1129154884620051,-0.9070506019040057,-4.490414150519999,-5.0890452947826015,-1.7795886276554365,0.142990050972543,0.0,2.0856420318203615,3.1286659161891746,6.796075997098055,-3.565143116408406,5.865662476083528,18.42603475809269,8.166682079457283,2.641126297465131,-10.326387997497587
4.9152503795570075,-2.9538652769075666,-0.19819334610501788,1.3215815979044798,-9.421963730018403,17.292466730998893,-4.3851629979757565,5.944376523273545,-12.780687240582113,-0.8414270297177033,7.858724239228017,17.890766221175255,8.872942188483568,15.421460377588621,-3.7113356270087006,6.737872482807021,3.6640239766402325,-6.302327061387249,-9.083970537324214,-13.093460039107118,-9.967283412373753,-1.4982706117567992,0.6195771450985138,-4.652806295431594,-0.9432403015778008,-1.9741654579564387,0.5685137273738398,0.0,0.0,6.803752604197327,3.5564578654518106,11.383069141769038,2.00406405691493,-1.4853487040158577,13.827021535281132,12.453970319084158,0.8933833410904134,-12.968756581302587
5.275041152082577,-1.5211011626804982,0.01876764306163764,8.87269487835867,-12.443959139647935,17.931297729035155,-3.8276767535880887,8.096183185052066,-11.986676582438072,0.5560656308798171,8.048983524487523,21.590920700187933,13.714900467345347,9.044551780093649,8.554938072721136,5.341970332761952,9.980448836923749,-3.961777159516839,2.444755672535654,-5.8604959291048075,2.04453833733456,-4.018720237852602,-1.7942664504995396,2.1405563583235288,-10.628892556958991,-9.744999158238075,-4.6783504371758,0.22977139546958475,0.0,5.039621654623999,3.5589393475817284,-0.1964790674940052,-19.053076955748864,5.984414333304759,-1.2266159494407192,16.2853049177415,12.182041297851116,-4.1288194978675605
1.9431775650671184,-1.2386924619124382,-0.06317966368271469,2.8469835980088867,-1.7741976315062493,16.18432218125635,-5.464564801615885,10.70731216841745,-12.596886747188888,-0.3667110540113775,3.9235215822947525,17.25796162885262,7.056029482201523,14.376464795502402,-5.562992991762983,5.654200869961898,1.1652585555857156,-9.980716256001834,-6.57195940941175,-9.569683866172912,-10.62311822797455,0.483962276519553,3.134993724220059,-5.093431643434589,-8.52824022279413,-6.1760683359081225,-0.6905157745583588,0.16933589726355036,0.0,1.488410032120105,2.5446852433093925,10.039415295322653,-3.5724587282101474,-0.5115099049776103,9.525220403314423,13.046583217555773,7.889746819837332,-19.20447923179896
