"SFG_L","SFG_PFC_L","SFG_pole_L","MFG_L","MFG_DPFC_L","IFG_opercularis_L","IFG_orbitalis_L","IFG_triangularis_L","LFOG_L","MFOG_L","PoCG_L","PrCG_L","SPG_L","SMG_L","AG_L","PrCu_L","STG_L","STG_L_pole","MTG_L","MTG_L_pole","ITG_L","PHG_L","ENT_L","FuG_L","Cu_L","LG_L","rostral_ACC_L","subcallosal_ACC_L","subgenual_ACC_L","dorsal_ACC_L","PCC_L","Ins_L","Amyg_L","Hippo_L","PIns_L","PSTG_L","PSMG_L","PSIG_L"
16.795402512055,11.8167651778647,-0.8373065696093008,29.589415867052523,-32.64733703107554,59.13806577220122,41.62150257349477,-37.982071208876135,-12.476553987869378,-9.590635912417616,123.14264962166716,-104.70888725053281,-148.14789252738086,-59.25953224700367,64.49247919740804,24.25983352098408,45.22263421836771,-78.21982352814905,-22.36635841584446,109.8365093577875,-7.797526064368743,-10.067544715807006,-13.253388335734316,-44.42119902755154,122.99531226303566,45.22807899803877,44.222838301563904,-3.7425511953713095,0.0,-3.5659974584343455,0.21271635067003555,-4.793090371511426,3.023637783029593,54.25397406262097,14.142616623283262,0.4472383651736245,23.7158362461668,-81.55909462709819
35.45021700137387,73.35771548826757,0.0,112.1238438560854,-46.77135714949329,-33.677849480429764,-134.452844479184,85.25733890225878,16.86639865515787,-4.985024368959653,-3.9685536460109905,-136.61643713810582,56.38250047446093,9.670151343556888,-33.171196855618525,-73.12850555724033,-39.483337614392255,97.83088352428447,62.764496629872944,-66.02766527573009,-26.723857921266212,-103.72607031778914,-9.100739806992722,50.116866359581316,-26.054998239638646,75.62555960816012,61.98637402588131,9.722139386265614,0.0,-88.04736857749201,33.38072168139554,149.11365385140573,-78.89075614779162,169.03201387566196,-109.01796466032593,25.796816336458562,-26.229984019333756,-19.499221813413083
-24.8079694352626,-90.73069938553729,-14.225052036992135,46.26218667501352,-192.34577803579535,-35.15037105885389,29.26136775431796,2.9806139255332527,95.70816073770266,106.43327426702596,-214.52148418258417,130.6816083222655,50.43488795522129,-13.941865906533407,93.54600852675549,-142.0679559058324,-33.89297512400424,-1.1399498649525,64.94837636117431,-49.10577169448771,-63.74792026197991,20.354942955916158,-0.12675997521765225,6.863359701669653,129.29471195195927,-50.193735229848045,77.56050943530218,-3.660914054674867,0.0,197.23683289959595,-78.4675373153473,-86.52304315428005,72.1084753484761,285.52813761689794,81.67918301093177,-52.94344956744073,15.506950592889526,-50.858113531765575
232.85484578787643,-120.53037136022856,-9.770914415192305,-175.57318774517015,390.2577743059104,85.84599365747407,-65.04244229010587,-6.679735940585335,-113.37181069186596,-61.24307501546269,-13.82742422881168,-64.75383886303291,74.8070954527852,1.2936124127885589,-115.99834923863665,-188.48083511461687,-74.90531316395374,57.20488499981896,-29.157599831915853,103.00087379768037,-234.5668308610513,-50.027514966441544,87.10106744345408,39.07140563683736,69.17710346661207,-65.28916565978764,-80.94515942029227,23.832055528817428,0.0,-137.0790177460127,233.16599375258198,29.793521129583965,-41.451490828578734,-5.391853808773592,-26.203336751149294,74.24189120654125,18.789641351936154,122.80307798124238
164.7808643600626,55.78999521510012,9.106744470306573,-109.82242083333435,-57.266982326342124,74.96254761799608,85.52048609853526,-75.9233733450489,18.521804451050436,-12.493032850129419,6.126435612629701,-73.67362070383275,-25.192610592334557,-17.548706272897782,53.234539068744546,94.31085562693056,95.33098656287605,-132.54657636561075,11.478841077172017,29.359879297256622,104.52899499228155,-110.29728178347084,-63.5596441543097,16.406534666080233,-84.52809030037676,51.2893871193147,-99.60454155842568,-18.12399466494638,0.0,38.422635372792755,-137.3070355050978,42.9213544839351,-8.28689309842498,-18.778274058328964,-60.368594677147755,69.56075440072604,-96.99246620479207,-37.46908322929961
-37.712384008343456,56.941740943999314,6.392908189574748,-139.76500757774593,158.6711830029087,96.72632725740351,28.02984012878598,4.3249766314734925,-100.71176569147383,-33.03495383889594,101.45963503518948,61.49308595797277,-166.52665798411954,152.37429494265032,-34.661864145767964,156.71810764075644,-213.82610699483396,74.09461892170798,24.56314865524823,11.16198847715944,-48.693421373949064,12.138565266819528,-10.917229713932956,80.91516987861172,-186.60220875840662,236.90245957160045,-31.4863987987594,-9.156755019210909,0.0,318.67740092838613,73.07512365878482,-138.84618140779608,86.59155690482012,-94.86201507547028,55.89052117500512,-84.40449515554748,264.05898695010325,-141.33285673021362
-33.794937742034755,52.0729322717069,5.514137709151147,178.6516867963391,-253.4385781885772,-50.69352147853128,173.93874425604574,-58.08284575285424,-138.79128907237543,-0.2740189210838729,-121.48310721637466,11.557287582126046,-27.556504567160744,80.17669559880171,62.03512032269895,-156.55996026377218,-43.9448987453519,-119.66767181917378,78.06625764922508,15.797273641979753,-57.063564731186524,93.3155265180514,160.52261938204154,-22.085795736663155,-45.792784252472124,151.95970019013944,-15.1213418866584,7.244762529618871,0.0,200.3488142087853,39.100735955046005,73.14487271817917,13.17680307755861,-31.54785604332909,-43.27065629598058,-38.067498281026914,4.263796963580321,177.5105931386032
7.757254907320548,-14.448683758351743,7.575305698950343,-204.7605891982435,27.747554551770953,44.502611372481475,200.50524058351212,-15.440213895986934,-51.03965792892137,51.17073459742064,45.5500457466933,212.9839521751738,-239.91896929637946,17.10727586133751,120.80033964664375,217.32523626133013,-67.01616342571353,44.870147646319914,-11.422968006051612,21.342625587218475,-208.0015239008398,399.0564682831124,126.60816265959897,117.31164208709203,-3.230780007294265,68.04394405751576,-7.253605422426733,-31.927132912448506,0.0,4.60958211406918,-153.27720058482444,-184.0297614482756,-36.09656150016054,-77.83869745718685,45.27402552908934,-11.763032567928425,-19.927098073422094,65.77237643961543
278.8935711912728,-95.85212309854768,2.1134698780310437,97.51585629392099,-19.90270308022603,56.747241169621205,32.56450950273395,-67.68285009520274,68.69835730660074,-114.39302340873061,15.351374206913704,-136.7216047128425,-59.36405023795389,-154.2580409128994,10.618930220965726,11.190935817061755,-210.7068836756425,179.11733814255044,61.28072692304472,-147.17096746402234,-9.472107265807303,64.59737862221661,62.121388476829836,-30.657279620485777,131.3066471751856,67.0446528726168,-168.6050533227929,10.97111981585051,0.0,-117.36835659870242,129.589709369879,-101.75670603957417,86.99745710660062,61.16702329880031,107.71549984766416,190.2368107236406,-156.91687200627533,91.0943562492541
-25.29905035588613,64.10729105317866,-5.72395976264879,-97.8696101008278,9.956894038872198,-114.45996357649358,-16.420439372262294,120.08871621921742,53.27131030490654,137.2644760787507,58.3876128328902,116.51511999799094,36.07987782387125,-128.76677166487664,113.0453657205354,-289.09997489490473,-17.296896943597588,-40.43964614005667,180.99217665829644,39.66672915817268,-140.5528780955232,67.4946717079226,8.933110259075175,217.31464051525032,-73.24103297992907,152.97162502449015,152.29554138554798,22.63755210238959,0.0,32.242939559284196,61.15441341753839,-79.05274039296884,-107.06812444266657,-68.40320533023414,48.560193860672754,101.65757301427287,-141.4726087717332,-132.09105793936934
