"SFG_L","SFG_PFC_L","SFG_pole_L","MFG_L","MFG_DPFC_L","IFG_opercularis_L","IFG_orbitalis_L","IFG_triangularis_L","LFOG_L","MFOG_L","PoCG_L","PrCG_L","SPG_L","SMG_L","AG_L","PrCu_L","STG_L","STG_L_pole","MTG_L","MTG_L_pole","ITG_L","PHG_L","ENT_L","FuG_L","Cu_L","LG_L","rostral_ACC_L","subcallosal_ACC_L","subgenual_ACC_L","dorsal_ACC_L","PCC_L","Ins_L","Amyg_L","Hippo_L","PIns_L","PSTG_L","PSMG_L","PSIG_L"
-0.13157702319109288,-2.0579420853473116,-0.20539093308538767,1.5801764137074452,-1.5087222942081207,-0.27800399306246454,1.1365881731682206,-0.12469754354775218,-1.0125987582160902,4.394988827659437,0.02026030256636992,0.39670159188864246,-0.7801673142695645,0.8921362567921929,-0.20740394121914882,1.173022989935057,-0.40593356852580564,0.10473852803157557,0.37373797830827404,-0.6005262940121112,-1.094380297842502,2.095614286943737,2.731452148002172,0.5926625664786519,-0.517877958561875,-0.5470803275286056,0.343683115313611,0.14752471067955902,0.0,0.21367115428584726,0.9874248419986896,-0.5778887948388531,-0.6455775227364681,-0.30217167615616114,0.46280064443014884,-0.7840434457331789,1.142237622232087,-0.0716905635188111
-0.13163420773052728,-2.1665683794773387,-0.19562479124449508,1.7230046802582668,-1.4148560310130938,-0.4123888369861805,0.931713755481494,-0.03055971592074639,-0.9119014449912557,4.280442405319035,0.19264659542470172,0.3914519228578113,-0.9152955302796426,0.667359708774986,-0.10006511540042061,1.2514466748505024,-0.4571322220397244,-0.15989260305586,0.2180492543520069,-0.5014444394219215,-1.2402544716144785,2.355975400251318,3.002012314260582,0.6408273058096708,-0.4603782571626902,-0.6215084056160843,0.14696197331016278,0.12432418379629152,0.0,0.6050123390663447,0.9258726594364722,-0.7090049666781841,-0.4819887184676228,-0.5166761309087088,0.7038017132133583,-1.1011826872721073,1.3543911906825221,-0.16167877312167883
0.03101918905001625,-0.0037230890125835832,0.0001686444148471211,0.029520960234275126,-0.019267995135299188,0.08620940688892262,0.020500803152750494,0.09269393599075926,-0.032608061471902615,0.003797244322611045,0.03865877069523617,0.07296590537216442,0.003127196295394915,0.06373746487680983,0.015507915937984073,0.007235457327207845,0.004673624796256449,-0.045435275011476206,-0.017979438482613148,-0.048268794687291804,-0.007350644909728614,-0.009371651974737053,-0.00099178044396236,-0.0007309754455030745,-0.020475527005914602,-0.023527258337232536,-0.01946656194777947,0.000631768953068592,0.0,0.007779202005070886,0.010044561531325095,0.019236234777042695,-0.03885019580981708,0.029155528912763632,0.05732678316100147,0.015603540538716543,0.011582973907641294,-0.05984582011447107
-0.8075450076967413,-1.5074649344614754,-0.14206732850084614,1.0178124810737066,-1.0494233877165944,-0.395265340051804,0.906322351691551,0.23900236247030227,-1.003556127360798,4.002833787173891,-0.3100763543669994,0.8954627167278161,-0.6549787527569599,0.9067917373620198,-0.13293235866166742,0.9488268228956473,-0.39946718383505614,0.12486158643191612,0.11845031351214153,-0.377500561831597,-1.125742256662194,1.6478898679691925,1.76035750470666,0.4167311659968044,-0.3696760240341455,-0.3558988887062535,0.12191613886467598,0.05023419810227789,0.0,1.1977500869846194,1.2847944893518295,-0.7378922135318291,0.051422763050009014,0.20620537397573582,0.4232240767497999,-0.8723566033528413,1.1830817921647705,-0.019356573021352113
-0.4353777024583405,-1.456641833627974,-0.16455628761501687,1.0281004555110773,-1.086178740150823,-0.09683885375416398,0.81044077217418,0.0016305076817609131,-0.7965291471472943,3.7384414336426848,-0.4103860162919205,0.6299309908644705,-0.46004134767574506,0.8993974499457273,-0.08961786835597249,0.7119093771732328,-0.2901251775478755,0.43193805029007293,0.09546484630296509,-0.751905427231964,-0.4172887254433917,2.079726282982003,2.1765724872892247,-0.20994154338972268,-0.4595320418533296,-0.2556829564041743,0.15818071719201773,0.16408052543688242,0.0,0.6022119246178761,1.5591002304230948,-0.7993701028568011,-0.5598937564106937,0.07954376460620617,0.35251764517894735,-0.8404067219106498,1.0726739053199452,-0.46606014527668704
0.00012545362171577875,8.457299283218661e-5,7.217151347909149e-6,0.005014897865151283,0.0017868531701427917,0.006742387626872888,0.004034989742420788,0.006704693998811646,0.0019111383654811021,0.00048409029099809634,0.002662228474221409,0.002894454656862745,0.002142224073933793,0.005354374633000586,0.003104496195526861,0.00011087902523933854,0.001236452891937818,-0.0007424392172366086,-0.0032716076777987357,-0.003186624416277518,-0.001524366121201223,-0.00045802919708029196,-0.00032372505543237247,-0.00014641006066937204,-0.0006355212816834052,-0.0005772515085961517,-0.0004530805687203792,1.263537906137184e-5,0.0,0.00023685918234912402,0.0003718339587242026,0.0035900709219858157,-0.00024062031015507768,0.0005347705146036162,0.0035410958904109604,0.0032602550478214656,-0.0011677211185625713,-0.001997329178722457
0.049197092779046214,-0.0018495579684044722,0.00036344980639932016,0.01890986974185871,-0.043480657734353126,0.09211758184975935,-0.0032400651914816967,0.13505357583377092,-0.08092233172153664,0.0056893919999949855,-0.006171156391154361,0.07625989926108721,-0.0070610086819129746,0.0938746607323779,0.04408790058963032,0.015044613523641504,-0.03607087498500208,-0.09293781882098887,-0.029819272350641617,-0.06978391512505065,0.005285400555130001,-0.005546938623499791,0.013040133601327044,-0.0004996633684998504,-0.04897015115742695,-0.051560583653552726,-0.026284724963354253,0.0012635379061371843,0.0,0.013630043799931463,0.01895101054749024,0.027939557823717466,-0.0489615526508449,0.06165629964487901,0.11084680668533814,0.0262471568076752,0.04639828475849596,-0.10970949352277307
-0.0640760982511379,-2.211706139060514,-0.17936979545740858,1.5554424341223174,-1.2558301132776435,-0.42307944985062523,0.9637368380557996,-0.14629896523569516,-0.9980981564101478,4.131192536057925,-0.05286453714076034,0.33101862771719803,-0.7670468720121199,0.9533642789254864,-0.1241472054043535,1.6395071353792574,-0.4213900032679113,-0.05279857700393461,0.36195076746145244,-0.529478672731404,-1.1072883020891844,2.0905385464704827,2.503627807103357,0.6442813439799907,-0.4122858310279897,-0.5552614309795978,0.15107138158203126,0.0,0.0,0.5052727944771502,-0.11133746278364363,-0.3625815162281673,-0.4237609831108617,-0.26771905403311463,0.45001438205566824,-0.9052049474488826,1.25584590391565,-0.08716542828172731
0.053531266297772134,0.005733896663449702,0.0007990641420349768,0.021503097415883025,-0.04384140016777187,0.09051541193426195,0.004727100324687708,0.1405320123988459,-0.11083962073113457,-0.0013041358980063226,0.01564702581727315,0.08131450393973261,-0.012507786340239746,0.11925440816027434,0.02673645213536321,0.023396857593125816,-0.02445738449001226,-0.08152764661548491,-0.010078016691452602,-0.038868933708471554,0.006283761644624717,-0.005374109482778765,0.01187466055616741,0.005408960209017932,-0.0386220245854246,-0.03484375813844921,-0.026250042360165468,0.0012635379061371843,0.0,-0.014524908814687652,0.01844153964208897,-0.020960504795217518,-0.05449488091006432,0.06810663337162788,0.11643670943476325,0.011589854682859294,0.0101816961481501,-0.11126338489531884
-0.002240716398238274,-2.1703463598246104,-0.2109265425059957,1.5411133526586878,-1.4671373808112895,-0.2825886229193434,1.0519963067661744,-0.10278230729750186,-1.0054956873960932,4.433956226381712,-0.04321657540410234,0.2861732499834377,-0.5796857145769717,0.8957932341197117,-0.11163790302482327,1.0700603924691465,-0.35802242734175516,-0.0028563678921853346,0.34930567242935,-0.7529533972946271,-0.7813707970507315,2.277016726014828,2.8466852285086697,0.8212177555399565,-0.4606576469062605,-0.5489830000414697,0.29730294333990953,0.16283705502272192,0.0,0.2538532859727058,1.0330986417025374,-0.5323661959921147,-0.6807486761108504,-0.16506222190640304,0.43481370909337175,-0.8720945779617949,1.220913689629661,-0.13641924493683005
