"SFG_L","SFG_PFC_L","SFG_pole_L","MFG_L","MFG_DPFC_L","IFG_opercularis_L","IFG_orbitalis_L","IFG_triangularis_L","LFOG_L","MFOG_L","PoCG_L","PrCG_L","SPG_L","SMG_L","AG_L","PrCu_L","STG_L","STG_L_pole","MTG_L","MTG_L_pole","ITG_L","PHG_L","ENT_L","FuG_L","Cu_L","LG_L","rostral_ACC_L","subcallosal_ACC_L","subgenual_ACC_L","dorsal_ACC_L","PCC_L","Ins_L","Amyg_L","Hippo_L","PIns_L","PSTG_L","PSMG_L","PSIG_L"
1.1985702348832539,-0.0587017509799592,0.033954178059855226,0.20590093604951093,-0.512506173754893,0.6214720862661479,0.5575850580137667,-0.5173195359625299,-0.33322417908410773,-0.7964613605064316,1.4794383478737894,-1.5480295857082997,-0.2663416828166772,-0.8033468173985588,0.37047151059758326,0.23239620913601325,-1.1092229748537128,0.8918220689127241,0.29165841418857497,-0.1089734661067318,0.11204185203164603,0.5288395690213735,0.8365819641305026,1.2634480850492658,-0.8759646294662505,-0.7114326475062116,-0.02315940457052173,0.0,0.0,-0.9505101570104061,-0.5487988612391881,-0.8402025761725479,0.05057184653414081,0.4130246545453851,0.6924650706656138,0.7925060087780631,-0.4461435560786252,-1.064733718280503
0.17486129876573545,-0.6905582992925107,-0.05249122895845846,-1.4568665175856224,2.6433286985590767,0.8065947611169657,-1.1529752263407846,0.19675859176025592,-0.6306796542664904,-2.6581346951375298,1.7749786505580443,-0.4088207812296635,-0.617925241146768,-0.42339188600336325,-0.31755592685870065,-0.6706722935538723,-3.099219702775769,0.9862248639323207,0.7169655818885687,-0.22748864345189077,1.383511908593474,-3.9942374856404927,-0.3086466395917228,1.0787382335744182,0.6537062275800481,-0.7082220539788705,0.9431049912920018,0.0,0.0,0.059749681980493394,-0.4027151617399584,0.25510119398707504,0.37669165708269153,-0.280899609946035,0.13831047527438742,1.3931829045377642,0.9310324593120628,-2.0681077663713157
1.013935259108724e-6,5.757663076756835e-7,1.1462534493738061e-8,-1.2933881124251267e-6,-3.9777694517297365e-7,-5.221725471242147e-6,-2.1244586277638476e-6,-4.342047930283223e-6,-8.607425576987402e-7,6.867011150394343e-8,5.880986652708711e-7,-1.510753676470588e-6,1.8898568290281032e-6,-2.1400959091798784e-6,-2.6908000922296523e-6,1.2916739193501594e-6,-4.821826420794259e-6,-3.6372800948804114e-6,-4.571064018639743e-6,-2.504002668445631e-6,-2.6354073008451716e-6,-5.620437956204379e-7,-4.634146341463414e-7,-5.615733858330988e-7,4.947991391678624e-7,5.092792895366048e-7,6.00947867298578e-7,1.263537906137184e-8,0.0,5.787522017242977e-7,6.89610694183865e-7,-4.6728132387706834e-6,-6.72336168084042e-7,-4.3880389429763565e-7,-5.704586063132816e-6,-4.888735387885228e-6,-3.564216120460584e-6,-2.9897618517694184e-6
0.0312799390332414,0.011212765191081659,-0.00036085756739545746,0.0027387445166038673,0.00813071143746028,0.022047325303538905,0.05166364975286925,0.05770638656744135,0.01997627245080532,-0.00838999184117487,0.014679764335770661,-0.005179218595788123,0.038411628455370966,0.08111285104908059,-0.011732145628072461,0.0019582245430809398,-0.05790124919159105,-0.06906056265525687,-0.06854314749787846,-0.03234406621059784,0.009488364639253812,0.020595643823787018,0.021594216400762582,0.006669237558725175,-0.0033446915351506455,-0.008177729705112153,0.031374407582938385,0.0,0.0,0.018225641976453114,-0.003869606003752347,0.009255077401157842,-0.004459885170964949,0.038578856129256614,0.026774621516078685,0.07061545366293043,0.009729031414713379,-0.024464478199882986
0.025655242491601067,-1.3426507220745472,-0.11263618865221448,-0.20685439751040455,1.672091066057463,0.42542713377957453,-0.04060508848327634,1.0931748053911194,-1.3169800582286457,-0.7573408182887233,0.1773775649692132,-0.5271504914770349,-0.34066116154983495,1.1916997944427452,-1.2736715445232187,-0.11085717704228235,-0.02549102455349738,-0.7252627194677138,-0.709707402657636,0.4948113345141567,-0.18386051289079317,0.8931031783725774,1.3475776825173653,-0.19785973004970572,-0.29103612398097045,1.3815682733296941,-0.2790428293467272,0.2369667429069906,0.0,0.11772526452556828,3.258731629774743,-0.34448751004864253,0.35077259553659235,0.5642865837057766,-0.456760340449482,-0.33125760726707854,0.9734606754154724,0.7067123239493027
-4.152634634925244e-7,1.7793466123977965e-8,-1.1462534493738061e-8,-2.3954845645830137e-6,-1.0165272053619751e-6,-4.556186563557273e-6,-1.8286984271711878e-6,-3.216577540106951e-6,-1.0373508752369272e-6,-2.3687788958389992e-7,-1.8325372939021194e-6,-2.7284926470588225e-6,-3.809938641012045e-7,-5.896016833039735e-6,-4.140281300438091e-6,8.157818392805337e-7,-5.659827553653472e-6,-3.5121565526783954e-6,-2.5524242760457117e-6,-1.7820213475650441e-6,-1.8552418629742847e-6,-5.643248175182481e-7,-4.634146341463414e-7,-3.8450721202137487e-7,3.6465805834528915e-9,1.2165547079585564e-7,5.270142180094786e-7,0.0,0.0,1.9569852600352272e-7,2.4097091932457786e-7,-4.686367218282111e-6,-1.7628814407203601e-6,-3.8201205377839575e-7,-8.018463371054197e-6,-7.018809776833156e-6,-2.6782867265595345e-6,-1.0943690184731802e-6
-4.632022064160255e-7,-1.0946223390843932e-7,1.1462534493738061e-8,-1.3529027799109202e-6,-9.718995878606222e-7,-2.2731996133397787e-6,-2.306701618418053e-6,-1.2691622103386804e-6,-1.8783587913925744e-6,-2.160728855044873e-7,-3.3332242868359073e-7,-1.5989276960784329e-6,1.6998712218771308e-7,-4.96770405167352e-7,7.630620244408576e-7,3.933855526544815e-8,-8.893574170809999e-7,-1.0015813401858074e-6,8.747364917341613e-7,3.819212808539027e-7,9.613378888689078e-7,1.7791970802919738e-8,-1.6407982261640797e-7,5.632608782996504e-7,7.11142993782879e-7,3.38437891381077e-7,-4.701421800947867e-7,1.263537906137184e-8,0.0,-2.8228423101881885e-7,1.6909005628517824e-7,-2.1703703703703697e-6,-1.298649324662331e-6,-8.11312007417719e-9,-6.846337105419888e-7,-8.276301806588737e-7,-1.5778818170315038e-7,1.9702871132873353e-6
0.004346966177964872,0.0006935489680510031,-5.7312672468690294e-5,0.0047508063277530346,0.0028683235502268848,0.011822740454325763,0.005882151812172327,0.0082996632996633,0.005416434385104248,0.0008063638836007614,0.0027145794876652055,0.006070772058823529,0.007482995797055807,0.0013359271913257272,0.007051418030896935,0.0046936466492602255,0.010345392131395664,0.013247183237794032,0.01002329967824254,0.007123082054703137,0.0050777737816939394,0.0012910583941605838,0.001219512195121951,0.0003796858049740849,0.0016116690578670493,0.0007898781737447342,0.002682464454976303,-6.31768953068592e-5,0.0,0.0041843010136152214,0.002266064727954972,0.011509850275807719,0.007873936968484242,-0.0011949466852109408,0.00678052132507833,0.007964399574920298,0.008609388839681138,0.005703872690852437
-0.05242524714345331,0.1201792505216814,0.003910667841461361,-0.2347187295955175,-0.04895497329309662,0.36680072366903466,0.14931621983304685,0.11392746890779927,0.08505167974983899,-0.040915150572641,-0.4333674113030928,-0.03486197184359891,0.5338429555223517,0.04262201910889392,-0.1737602760124439,0.29231827359648616,-0.1926041451105038,-0.4679905258273002,-0.014423962834841103,0.17423860552218395,0.48859035361378367,0.15261478805217324,0.22182882412278146,0.06513171314196077,0.0292997189336821,-0.09957413583063,0.1926653391621227,0.0044925624739063676,0.0,0.1509565239054697,0.05379232212678563,-0.014768781406252311,-0.09419912882511723,-0.1450614487858226,0.004160260071270029,-0.22245346842831298,0.35467303227907243,-0.015235788459344675
-0.06846054973685316,-0.1033616763486537,0.0036988819386365563,0.10883880774393448,0.0442263125397698,0.287977038269772,0.20527035493965962,-0.19511439353221505,0.37738282051946,-0.11186940921974271,-0.2689703600829443,-0.050847516580002416,-0.32026064880388316,0.3389008958882456,-0.1389452494311034,0.2508960341633985,-0.1387228505367333,0.1231290714844081,-0.3007935249629079,-0.11032906724107988,0.1812692258896119,0.19624609414853728,0.21354448258515263,0.08190513972820024,0.18182751075231926,-0.001943878820234721,-0.13483183535523624,-0.01263537906137184,0.0,-0.2835637344716397,0.0038346867322083026,-0.44120643145642335,0.27246645913929063,0.21868618562180053,-0.13039110824854186,0.12834944810369825,0.04582091934988565,0.21367528497275443
